text,created_at,lat,lon,place,coordinates,location,polarity,sentiment,emotion,party
#election2016 #donaldtrump #hillaryclinton #okc #ontheroad #art #magick #meditation #freedumb… https://t.co/fCgxQTSYD3,11/8/2016 18:49,42.3239673,-71.08484572,"Place(name='Boston', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', full_name='Boston, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]], type='Polygon'), contained_within=[], id='67b98f17fdcf20be')","{'coordinates': [-71.08484572, 42.3239673], 'type': 'Point'}","Roxbury, MA",0.108836579,negative,Joy,Hillary
"#election2016 #dumptrump #latinopower #votolatino 
#godblessamerica 🇺🇸 @ Downtown Boulder https://t.co/qvSkLBSqc2",11/8/2016 18:49,40.7616,-74.075,"Place(name='Secaucus', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c5e2e95296cb121d.json', full_name='Secaucus, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.093886, 40.750391], [-74.033688, 40.750391], [-74.033688, 40.806587], [-74.093886, 40.806587]]], type='Polygon'), contained_within=[], id='c5e2e95296cb121d')","{'coordinates': [-74.075, 40.7616], 'type': 'Point'}",,0.108836579,negative,Joy,Hillary
#election2016 #earlyvoter #apgovteacher #redwhiteandblue #bowtie #texas #democracy #america… https://t.co/QgoE2uimki,11/8/2016 18:49,33.9374,-84.3686,"Place(name='Sandy Springs', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b077585758242faa.json', full_name='Sandy Springs, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.4468, 33.876737], [-84.2580892, 33.876737], [-84.2580892, 34.010177], [-84.4468, 34.010177]]], type='Polygon'), contained_within=[], id='b077585758242faa')","{'coordinates': [-84.3686, 33.9374], 'type': 'Point'}",ATL,0.108836579,negative,Surprise,Hillary
#election2016 #election #electionday #weworewhite #imwithher #womenvote @ Silver Spring Baptist… https://t.co/KGyMInPPuj,11/8/2016 18:39,30.20755297,-97.77008341,"Place(name='Austin', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json', full_name='Austin, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]], type='Polygon'), contained_within=[], id='c3f37afa9efcf94b')","{'coordinates': [-97.77008341, 30.20755297], 'type': 'Point'}","Portland, OR",0.108836579,negative,Joy,Hillary
#election2016 #election @ Lang Carson Community Center https://t.co/iE4aFaH6Lp,11/8/2016 18:43,42.2984068,-85.5864972,"Place(name='Kalamazoo', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/413ef5a0d23bfe4f.json', full_name='Kalamazoo, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-85.649602, 42.215555], [-85.481775, 42.215555], [-85.481775, 42.365493], [-85.649602, 42.365493]]], type='Polygon'), contained_within=[], id='413ef5a0d23bfe4f')","{'coordinates': [-85.5864972, 42.2984068], 'type': 'Point'}",Kalamazoo Mi,0.108836579,negative,Sadness,Election
"#election2016 #election @ Pacific Heights, San Francisco https://t.co/ptspf1twXm",11/8/2016 18:40,36.18687007,-115.2656257,"Place(name='Las Vegas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', full_name='Las Vegas, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]], type='Polygon'), contained_within=[], id='5c2b5e46ab891f07')","{'coordinates': [-115.26562566, 36.18687007], 'type': 'Point'}","Las Vegas, Nevada",0.108836579,negative,Surprise,Election
"#election2016 #electionanxiety #collectiveunconsious 
#AquariusMoon #feels
#usa🇺🇸… https://t.co/gw0Hn8actU",11/8/2016 18:27,33.81835691,-84.376666,"Place(name='Atlanta', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json', full_name='Atlanta, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]], type='Polygon'), contained_within=[], id='8173485c72e78ca5')","{'coordinates': [-84.376666, 33.81835691], 'type': 'Point'}",Black Hollywood ,0.108836579,negative,Joy,Election
#election2016 #electionday #americavotes2016 #americavotes #imwithher #clinton #lifestyleblogger… https://t.co/OcUUFqTsU0,11/8/2016 18:20,35.66727,-78.35101,"Place(name='North Carolina', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json', full_name='North Carolina, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]], type='Polygon'), contained_within=[], id='3b98b02fba3f9753')","{'coordinates': [-78.35101, 35.66727], 'type': 'Point'}","Wilson, NC",0.108836579,negative,Joy,Hillary
#election2016 #electionday #govote #merica @ Our Lady Queen of Martyrs Catholic Church https://t.co/PM2W9JDK3n,11/8/2016 18:17,38.86642694,-77.23806307,"Place(name='Merrifield', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/d9444ad74f3ab7f4.json', full_name='Merrifield, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.274342, 38.86503], [-77.2176593, 38.86503], [-77.2176593, 38.8901386], [-77.274342, 38.8901386]]], type='Polygon'), contained_within=[], id='d9444ad74f3ab7f4')","{'coordinates': [-77.23806307, 38.86642694], 'type': 'Point'}","ÜT: 38.867659,-77.242853",0.108836579,negative,Joy,Hillary
#election2016 #electionday #republican #democrat #hillaryclinton #donaldtrump #undecided… https://t.co/UXM3dgerQm,11/8/2016 18:07,34.1486,-118.396,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.396, 34.1486], 'type': 'Point'}",Los Angeles,0.926848254,negative,Fear,Hillary
"#election2016 #electionday #rockthevote @ Blythewood, South Carolina https://t.co/tyQegcm1fE",11/8/2016 18:05,29.35123517,-98.43340293,"Place(name='San Antonio', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json', full_name='San Antonio, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]], type='Polygon'), contained_within=[], id='3df4f427b5a60fea')","{'coordinates': [-98.43340293, 29.35123517], 'type': 'Point'}",,0.108836579,negative,Joy,Election
#election2016 #electionday2016🇺🇸 #hillaryclinton #cookies #williamsburg #365project #nyc… https://t.co/IhVnhD1qsj,11/8/2016 17:49,40.707499,-74.011153,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.011153, 40.707499], 'type': 'Point'}",New York City,0.108836579,negative,Joy,Hillary
#election2016 #gdhelpusall #positivevibesonly😀 #xoxo #❤️❤️ @ Santa Monica Windjammer's Yacht Club https://t.co/pp4aX31nvO,11/8/2016 17:46,39.7321,-104.949,"Place(name='Denver', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', full_name='Denver, CO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'), contained_within=[], id='b49b3053b5c25bf5')","{'coordinates': [-104.949, 39.7321], 'type': 'Point'}","Denver, Colorado",0.108836579,negative,Surprise,Election
#election2016 #goodmorningamerica #vote #makeyourvoiceheard @… https://t.co/6kElbHrZcq,11/8/2016 17:43,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}",New York,0.108836579,negative,Surprise,Election
#election2016 #GoVote #tellsomeone @ Town of Grambling https://t.co/4k6yKwMtVT,11/8/2016 17:34,40.39628822,-86.88156776,"Place(name='Lafayette', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/df1b6e7143e9c8d4.json', full_name='Lafayette, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-86.92488, 40.339754], [-86.768625, 40.339754], [-86.768625, 40.474718], [-86.92488, 40.474718]]], type='Polygon'), contained_within=[], id='df1b6e7143e9c8d4')","{'coordinates': [-86.88156776, 40.39628822], 'type': 'Point'}","Lafayette, IN",0.108836579,negative,Joy,Election
#election2016 #hampden has 3 precincts &amp; 50 different lines. #cluster @ Hampden Elementary School https://t.co/t4rNsNMTFS,11/8/2016 17:33,41.09155823,-73.92117471,"Place(name='Nyack', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/41161b11ee419444.json', full_name='Nyack, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.93834, 41.086552], [-73.913934, 41.086552], [-73.913934, 41.10109], [-73.93834, 41.10109]]], type='Polygon'), contained_within=[], id='41161b11ee419444')","{'coordinates': [-73.92117471, 41.09155823], 'type': 'Point'}",,0.108836579,negative,Anger,Election
"#election2016 #haveyouvoted #gameface #beardedman @ Ramsey County,… https://t.co/ts14LMUG5I",11/8/2016 17:32,34.23848611,-118.4628306,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.46283056, 34.23848611], 'type': 'Point'}","San Fernando Valley, CA",0.108836579,negative,Sadness,Election
#election2016 #hilaryclinton #oprah #govote #vote @ Belindas Braids &amp; Styles https://t.co/4dzKFsDjRf,11/8/2016 17:21,42.814,-73.91,"Place(name='Schenectady', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/389fab2fead253c3.json', full_name='Schenectady, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.983266, 42.763657], [-73.893018, 42.763657], [-73.893018, 42.842612], [-73.983266, 42.842612]]], type='Polygon'), contained_within=[], id='389fab2fead253c3')","{'coordinates': [-73.91, 42.814], 'type': 'Point'}",New York,0.108836579,negative,Joy,Election
#election2016 #hillaryforprison2016 #killaryforprison2016 #2A @ City… https://t.co/KOIJQSTqmT,11/8/2016 17:20,40.68555,-73.9226,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.9226, 40.68555], 'type': 'Point'}",NYC,0.108836579,negative,Joy,Hillary
#election2016 #imwithher #IVoted @ Williamsburg Middle https://t.co/2Cw0BS2Xqn,11/8/2016 17:13,39.9419,-82.9928,"Place(name='Columbus', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', full_name='Columbus, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]], type='Polygon'), contained_within=[], id='3df0e3eb1e91170b')","{'coordinates': [-82.9928, 39.9419], 'type': 'Point'}",On the banks of the Olentangy,0.108836579,negative,Anger,Hillary
"#election2016 #imwithher #nails 💅🇺🇸 @ Heart of Texas, Waco https://t.co/Kw9JnPlG7X",11/8/2016 17:11,41.8369,-87.6844,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}","Chicago, IL",0.926848254,negative,Joy,Hillary
#election2016 #imwithher @ The Walker-Jones Education Campus https://t.co/3YVl6k14S7,11/8/2016 17:17,42.814,-73.91,"Place(name='Schenectady', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/389fab2fead253c3.json', full_name='Schenectady, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.983266, 42.763657], [-73.893018, 42.763657], [-73.893018, 42.842612], [-73.983266, 42.842612]]], type='Polygon'), contained_within=[], id='389fab2fead253c3')","{'coordinates': [-73.91, 42.814], 'type': 'Point'}",New York,0.926848254,negative,Sadness,Hillary
#election2016 #imwithher🇺🇸 #getoutsndvote ❤️⚪️💙 #letsmakehistory ✔️… https://t.co/Rss7R28CFj,11/8/2016 17:11,34.15788603,-118.4383799,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.43837992, 34.15788603], 'type': 'Point'}",Los Angeles,0.108836579,negative,Surprise,Hillary
